,Pressure,Property,Liq_Sat,Vap_Sat,75,100,125,150,175,200,220,225,240,250,260,275,280,290,300,320,325,340,350,360,375,380,400,425,450,475,500,525,550,575,600,625,650,New Column
225,1600.0,U,856.707,2593.8,,,,,,,,2643.7,,2692.4,,2738.3,,,2782.4,,2825.2,,2867.5,,2909.3,,2951.1,2992.9,3034.8,3077.0,3119.4,,3205.3,,3292.7,,3381.6,U at 1600.0
229,1650.0,U,863.359,2594.5,,,,,,,,2641.7,,2690.9,,2737.1,,,2781.3,,2824.4,,2866.7,,2908.7,,2950.5,2992.3,3034.3,3076.5,3119.0,,3205.0,,3292.4,,3381.3,U at 1650.0
233,1700.0,U,869.866,2595.1,,,,,,,,2639.6,,2689.3,,2735.8,,,2780.3,,2823.5,,2866.0,,2908.0,,2949.9,2991.8,3033.9,3076.1,3118.6,,3204.6,,3292.1,,3381.0,U at 1700.0
237,1750.0,U,876.234,2595.7,,,,,,,,2637.6,,2687.7,,2734.5,,,2779.3,,2822.7,,2865.3,,2907.4,,2949.3,2991.3,3033.4,3075.7,3118.2,,3204.3,,3291.8,,3380.8,U at 1750.0
241,1800.0,U,882.472,2596.3,,,,,,,,2635.5,,2686.1,,2733.3,,,2778.2,,2821.8,,2864.5,,2906.7,,2948.8,2990.8,3032.9,3075.2,3117.8,,3203.9,,3291.5,,3380.5,U at 1800.0
245,1850.0,U,888.585,2596.8,,,,,,,,2633.3,,2684.4,,2732.0,,,2777.2,,2820.9,,2863.8,,2906.1,,2948.2,2990.3,3032.4,3074.8,3117.4,,3203.6,,3291.1,,3380.2,U at 1850.0
249,1900.0,U,894.58,2597.3,,,,,,,,2631.2,,2682.8,,2730.7,,,2776.2,,2820.1,,2863.0,,2905.4,,2947.6,2989.7,3031.9,3074.3,3117.0,,3203.2,,3290.8,,3380.0,U at 1900.0
253,1950.0,U,900.461,2597.7,,,,,,,,2629.0,,2681.1,,2729.4,,,2775.1,,2819.2,,2862.3,,2904.8,,2947.0,2989.2,3031.5,3073.9,3116.6,,3202.9,,3290.5,,3379.7,U at 1950.0
257,2000.0,U,906.236,2598.2,,,,,,,,2626.9,,2679.5,,2728.1,,,2774.0,,2818.3,,2861.5,,2904.1,,2946.4,2988.7,3031.0,3073.5,3116.2,,3202.5,,3290.2,,3379.4,U at 2000.0
261,2100.0,U,917.479,2598.9,,,,,,,,2622.4,,2676.1,,2725.4,,,2771.9,,2816.5,,2860.0,,2902.8,,2945.3,2987.6,3030.0,3072.6,3115.3,,3201.8,,3289.6,,3378.9,U at 2100.0
265,2200.0,U,928.346,2599.6,,,,,,,,2617.9,,2672.7,,2722.7,,,2769.7,,2814.7,,2858.5,,2901.5,,2944.1,2986.6,3029.1,3071.7,3114.5,,3201.1,,3289.0,,3378.3,U at 2200.0
269,2300.0,U,938.866,2600.2,,,,,,,,2613.3,,2669.2,,2720.0,,,2767.6,,2812.9,,2857.0,,2900.2,,2942.9,2985.5,3028.1,3070.8,3113.7,,3200.4,,3288.3,,3377.8,U at 2300.0
273,2400.0,U,949.066,2600.7,,,,,,,,2608.6,,2665.6,,2717.3,,,2765.4,,2811.1,,2855.4,,2898.8,,2941.7,2984.5,3027.1,3069.9,3112.9,3156.1,3199.6,,3287.7,,3377.2,U at 2400.0
